# record_index frame mag_hex mag_dec
67488 25 0x0067437D 6767485
67489 25 0x004FF768 5240680
67490 25 0x004F67D2 5203922
67491 25 0x00AFD782 11523970
67492 25 0x00060E68 396904
67493 25 0x001EDC55 2022485
67494 25 0x0096C592 9880978
67495 25 0x00B291A8 11702696
67496 25 0x0068DE2A 6872618
67497 25 0x00064502 410882
67498 25 0x0050917A 5280122
67499 25 0x001EC111 2015505
67500 25 0x01102F6D 17837933
67501 25 0x001E53D5 1987541
67502 25 0x001E7064 1994852
67503 25 0x001DC549 1951049
67504 25 0x004EE284 5169796
67505 25 0x001E394A 1980746
67506 25 0x001DDC94 1957012
67507 25 0x00366409 3564553
67508 25 0x0097D915 9951509
67509 25 0x004E4648 5129800
67510 25 0x00B02190 11542928
67511 25 0x001DCE5A 1953370
67512 25 0x00F79CF4 16227572
67513 25 0x004D9185 5083525
67514 25 0x00AF024A 11469386
67515 25 0x001F4732 2049842
67516 25 0x00E199F2 14785010
67517 25 0x001E3E65 1982053
67518 25 0x003657B2 3561394
67519 25 0x000687C4 427972
67520 25 0x000655C9 415177
67521 25 0x0006C9FD 444925
67522 25 0x00376F28 3632936
67523 25 0x00064011 409617
67524 25 0x0069BEB5 6930101
67525 25 0x010C48ED 17582317
67526 25 0x001FA545 2073925
67527 25 0x0006633A 418618
67528 25 0x0035EE44 3534404
67529 25 0x001EF074 2027636
67530 25 0x0113E3CD 18080717
67531 25 0x00063B52 408402
67532 25 0x001E91F5 2003445
67533 25 0x00061355 398165
67534 25 0x0006457A 411002
67535 25 0x001EA0D4 2007252
67536 25 0x00675C5A 6773850
67537 25 0x00B05331 11555633
67538 25 0x004DCF89 5099401
67539 25 0x009814E2 9966818
67540 25 0x00382348 3679048
67541 25 0x006B59B1 7035313
67542 25 0x0095002A 9764906
67543 25 0x001D625A 1925722
67544 25 0x003728ED 3614957
67545 25 0x001DCDE5 1953253
67546 25 0x009C5A6A 10246762
67547 25 0x00344899 3426457
67548 25 0x000614E1 398561
67549 25 0x001FA022 2072610
67550 25 0x004EE2E8 5169896
67551 25 0x001D6734 1926964
67552 25 0x00507409 5272585
67553 25 0x0006A00D 434189
67554 25 0x012C21AD 19669421
67555 25 0x00384D3A 3689786
67556 25 0x00684142 6832450
67557 25 0x009564F1 9790705
67558 25 0x001E7102 1995010
67559 25 0x00363FB2 3555250
67560 25 0x00E463C5 14967749
67561 25 0x001AB369 1749865
67562 25 0x0068F339 6878009
67563 25 0x001E9021 2002977
67564 25 0x004F3D14 5192980
67565 25 0x00FB3F65 16465765
67566 25 0x002190A0 2199712
67567 25 0x001DF5D2 1963474
67568 25 0x0067F151 6811985
67569 25 0x00513629 5322281
67570 25 0x006A2039 6955065
67571 25 0x00998D85 10063237
67572 25 0x00B516E9 11867881
67573 25 0x001D0F75 1904501
67574 25 0x00064064 409700
67575 25 0x0066BC25 6732837
67576 25 0x000666F2 419570
67577 25 0x00AE7E59 11435609
67578 25 0x0098F5B1 10024369
67579 25 0x00698285 6914693
67580 25 0x00503651 5256785
67581 25 0x00068BEA 429034
67582 25 0x00066A24 420388
67583 25 0x00AEC964 11454820
67584 25 0x001EE659 2025049
67585 25 0x005043DA 5260250
67586 25 0x00685DA8 6839720
67587 25 0x001E35B9 1979833
67588 25 0x00061D41 400705
67589 25 0x001ED2B9 2020025
67590 25 0x00376021 3629089
67591 25 0x001D93AA 1938346
67592 25 0x00513B05 5323525
67593 25 0x00B02652 11544146
67594 25 0x0035D2C8 3527368
67595 25 0x001F7219 2060825
67596 25 0x004F7282 5206658
67597 25 0x001CF8A2 1898658
67598 25 0x00B29F75 11706229
67599 25 0x0035EEA4 3534500
67600 25 0x00E00ADD 14682845
67601 25 0x001F3D8A 2047370
67602 25 0x0067B1A0 6795680
67603 25 0x001EE149 2023753
67604 25 0x00992451 10036305
67605 25 0x00064505 410885
67606 25 0x004FA34A 5219146
67607 25 0x00064532 410930
67608 25 0x00368284 3572356
67609 25 0x00061DAA 400810
67610 25 0x0050DC7D 5299325
67611 25 0x014018AD 20977837
67612 25 0x00502469 5252201
67613 25 0x0005DDA0 384416
67614 25 0x00671231 6754865
67615 25 0x0050E141 5300545
67616 25 0x00668D62 6720866
67617 25 0x00065410 414736
67618 25 0x00369F34 3579700
67619 25 0x0005F612 390674
67620 25 0x0067C901 6801665
67621 25 0x001EA5DD 2008541
67622 25 0x0067B579 6796665
67623 25 0x004EDC20 5168160
67624 25 0x0096B6E5 9877221
67625 25 0x0006779D 423837
67626 25 0x004F6DD9 5205465
67627 25 0x001EF4D5 2028757
67628 25 0x00AF58B2 11491506
67629 25 0x00B04722 11552546
67630 25 0x00678EAA 6786730
67631 25 0x00065149 414025
67632 25 0x00679DE9 6790633
67633 25 0x001DE18D 1958285
67634 25 0x001E4E52 1986130
67635 25 0x001DE5E8 1959400
67636 25 0x001E9BEA 2005994
67637 25 0x001F22E1 2040545
67638 25 0x00DFCFA5 14667685
67639 25 0x001DC8BD 1951933
67640 25 0x005046C1 5260993
67641 25 0x00F6DD72 16178546
67642 25 0x0005FAC5 391877
67643 25 0x001E9245 2003525
67644 25 0x004F2124 5185828
67645 25 0x006708F4 6752500
67646 25 0x0097ED02 9956610
67647 25 0x001DD772 1955698
67648 25 0x00676114 6775060
67649 25 0x006779E1 6781409
67650 25 0x00F866C2 16279234
67651 25 0x004FC172 5226866
67652 25 0x000636AD 407213
67653 25 0x0006099D 395677
67654 25 0x0036ADE2 3583458
67655 25 0x004E98BA 5150906
67656 25 0x004F71C2 5206466
67657 25 0x004E7159 5140825
67658 25 0x0067FF34 6815540
67659 25 0x001E1C19 1973273
67660 25 0x000609AA 395690
67661 25 0x0066EAF4 6744820
67662 25 0x0110A51D 17868061
67663 25 0x001EB995 2013589
67664 25 0x001E0335 1966901
67665 25 0x0005F104 389380
67666 25 0x00E0C0DD 14729437
67667 25 0x0036ADD9 3583449
67668 25 0x0067AB12 6794002
67669 25 0x001EC8AD 2017453
67670 25 0x00063605 407045
67671 25 0x001E5200 1987072
67672 25 0x0036910D 3576077
67673 25 0x004EEC65 5172325
67674 25 0x0097DDFD 9952765
67675 25 0x00061415 398357
67676 25 0x00060E7D 396925
67677 25 0x00375110 3625232
67678 25 0x001E658D 1992077
67679 25 0x0036DA44 3594820
67680 25 0x00E28742 14845762
67681 25 0x00676109 6775049
67682 25 0x00971A3D 9902653
67683 25 0x018C9A31 25991729
67684 25 0x001E0832 1968178
67685 25 0x004EF155 5173589
67686 25 0x0036F7FD 3602429
67687 25 0x004E93F1 5149681
67688 25 0x001E5762 1988450
67689 25 0x001E258A 1975690
67690 25 0x0036E942 3598658
67691 25 0x004F67BA 5203898
67692 25 0x001E5BA8 1989544
67693 25 0x001E74B1 1995953
67694 25 0x001E609A 1990810
67695 25 0x00663EF5 6700789
67696 25 0x004F4F1D 5197597
67697 25 0x00F9E240 16376384
67698 25 0x001E430A 1983242
67699 25 0x001E4821 1984545
67700 25 0x017255D1 24270289
67701 25 0x001E60A9 1990825
67702 25 0x001E8D44 2002244
67703 25 0x00063C01 408577
67704 25 0x0005CF15 380693
67705 25 0x00369F50 3579728
67706 25 0x001E6590 1992080
67707 25 0x00369059 3575897
67708 25 0x0005EC25 388133
67709 25 0x00064A35 412213
67710 25 0x004DC272 5096050
67711 25 0x00976E7A 9924218
67712 25 0x0098A87D 10004605
67713 25 0x00974F8D 9916301
67714 25 0x004F235A 5186394
67715 25 0x001F630A 2056970
67716 25 0x00684A49 6834761
67717 25 0x009A3075 10104949
67718 25 0x00061415 398357
67719 25 0x00382208 3678728
67720 25 0x001EB109 2011401
67721 25 0x0005E312 385810
67722 25 0x004EB641 5158465
67723 25 0x00B29F9A 11706266
67724 25 0x001E5182 1986946
67725 25 0x00669254 6722132
67726 25 0x006774D9 6780121
67727 25 0x00673E89 6766217
67728 25 0x004EA8F4 5155060
67729 25 0x00683AE4 6830820
67730 25 0x0005B289 373385
67731 25 0x001DBABA 1948346
67732 25 0x00E13C28 14761000
67733 25 0x00374731 3622705
67734 25 0x00676AE8 6777576
67735 25 0x001D8931 1935665
67736 25 0x001E7940 1997120
67737 25 0x001DF9A8 1964456
67738 25 0x0005E282 385666
67739 25 0x00974F5A 9916250
67740 25 0x001E11E9 1970665
67741 25 0x001E7954 1997140
67742 25 0x004EA7B4 5154740
67743 25 0x0036F7E5 3602405
67744 25 0x0005F5F1 390641
67745 25 0x0066F9AA 6748586
67746 25 0x0005DDC1 384449
67747 25 0x0066A5FD 6727165
67748 25 0x00E01508 14685448
67749 25 0x012A1A74 19536500
67750 25 0x00961EB5 9838261
67751 25 0x0068C17D 6865277
67752 25 0x0005B0CD 372941
67753 25 0x0098DC3A 10017850
67754 25 0x00694BB2 6900658
67755 25 0x00E18CB9 14781625
67756 25 0x006674D4 6714580
67757 25 0x00983BCD 9976781
67758 25 0x001E2FAD 1978285
67759 25 0x00063149 405833
67760 25 0x000650C2 413890
67761 25 0x0005AD8D 372109
67762 25 0x001EE651 2025041
67763 25 0x001DDC65 1956965
67764 25 0x00676AED 6777581
67765 25 0x00AFCDF9 11521529
67766 25 0x0006593D 416061
67767 25 0x001DE5E8 1959400
67768 25 0x0005B734 374580
67769 25 0x004E853A 5145914
67770 25 0x00681D6D 6823277
67771 25 0x00B02B44 11545412
67772 25 0x004E71D9 5140953
67773 25 0x0006594A 416074
67774 25 0x0005F101 389377
67775 25 0x001E8D3D 2002237
67776 25 0x0097FD74 9960820
67777 25 0x014170F1 21065969
67778 25 0x001EDEAD 2023085
67779 25 0x00973709 9910025
67780 25 0x00060EA4 396964
67781 25 0x0005FFE9 393193
67782 25 0x0005AD9D 372125
67783 25 0x001E5240 1987136
67784 25 0x001DCD6A 1953130
67785 25 0x0097E859 9955417
67786 25 0x00F9B5FD 16365053
67787 25 0x001E2A95 1976981
67788 25 0x0005F101 389377
67789 25 0x001E9335 2003765
67790 25 0x0036CB7A 3591034
67791 25 0x0066DA00 6740480
67792 25 0x0097EDED 9956845
67793 25 0x0005FAF5 391925
67794 25 0x0005FFAA 393130
67795 25 0x00990182 10027394
67796 25 0x001E5CC8 1989832
67797 25 0x00961F01 9838337
67798 25 0x00E119A2 14752162
67799 25 0x001EE6C8 2025160
67800 25 0x0006021A 393754
67801 25 0x00668D62 6720866
67802 25 0x001E3454 1979476
67803 25 0x001E8369 1999721
67804 25 0x001DC489 1950857
67805 25 0x001E7E31 1998385
67806 25 0x004EC550 5162320
67807 25 0x00B1E824 11659300
67808 25 0x00668890 6719632
67809 25 0x0097C5DD 9946589
67810 25 0x004DB26D 5091949
67811 25 0x004CC954 5032276
67812 25 0x0035343A 3486778
67813 25 0x001E9DBA 2006458
67814 25 0x00668DF5 6721013
67815 25 0x00677569 6780265
67816 25 0x0037E628 3663400
67817 25 0x001D7AF5 1932021
67818 25 0x001F4F02 2051842
67819 25 0x0005AE84 372356
67820 25 0x00974F8D 9916301
67821 25 0x00066904 420100
67822 25 0x0067A3C5 6792133
67823 25 0x00662690 6694544
67824 25 0x00060FCD 397261
67825 25 0x01BA1F7A 28974970
67826 25 0x001EF57D 2028925
67827 25 0x0066B044 6729796
67828 25 0x0006097D 395645
67829 25 0x00AFA171 11510129
67830 25 0x00374225 3621413
67831 25 0x001E5BC4 1989572
67832 25 0x006679BD 6715837
67833 25 0x001EB4B5 2012341
67834 25 0x001E7E3D 1998397
67835 25 0x001DF9A8 1964456
67836 25 0x001E5C44 1989700
67837 25 0x00060A22 395810
67838 25 0x0097FBE1 9960417
67839 25 0x001EEB92 2026386
67840 25 0x00AF08F5 11471093
67841 25 0x001E79BD 1997245
67842 25 0x0036DA64 3594852
67843 25 0x004DC644 5097028
67844 25 0x00671234 6754868
67845 25 0x001ECD6A 2018666
67846 25 0x004EA868 5154920
67847 25 0x0066D7F9 6739961
67848 25 0x0097C201 9945601
67849 25 0x00F87BC9 16284617
67850 25 0x001E1784 1972100
67851 25 0x001E1720 1972000
67852 25 0x001DCD6A 1953130
67853 25 0x000613E1 398305
67854 25 0x00065009 413705
67855 25 0x00366800 3565568
67856 25 0x001EAC49 2010185
67857 25 0x009925B9 10036665
67858 25 0x0037F51D 3667229
67859 25 0x001E1C4A 1973322
67860 25 0x00F77A9A 16218778
67861 25 0x0050ED51 5303633
67862 25 0x009B0B25 10160933
67863 25 0x001D15E1 1906145
67864 25 0x00064A0D 412173
67865 25 0x00354E0A 3493386
67866 25 0x00B30D4A 11734346
67867 25 0x0005DA72 383602
67868 25 0x0005E779 386937
67869 25 0x01118345 17924933
67870 25 0x001F1825 2037797
67871 25 0x004E9DED 5152237
67872 25 0x001FC2F1 2081521
67873 25 0x009780DA 9928922
67874 25 0x001DC95D 1952093
67875 25 0x00060139 393529
67876 25 0x00666DBD 6712765
67877 25 0x0036CE81 3591809
67878 25 0x001F459D 2049437
67879 25 0x01120895 17959061
67880 25 0x000587D5 362453
67881 25 0x003706C9 3606217
67882 25 0x00068252 426578
67883 25 0x001EBAC2 2013890
67884 25 0x001E7F42 1998658
67885 25 0x00379B7D 3644285
67886 25 0x009654E8 9852136
67887 25 0x0066B9D5 6732245
67888 25 0x006812E9 6820585
67889 25 0x004F5401 5198849
67890 25 0x001DDA12 1956370
67891 25 0x0097BE2A 9944618
67892 25 0x00B3262D 11740717
67893 25 0x0097008D 9896077
67894 25 0x0006283A 403514
67895 25 0x001E25E2 1975778
67896 25 0x001E34D9 1979609
67897 25 0x000618B9 399545
67898 25 0x00683134 6828340
67899 25 0x00659992 6658450
67900 25 0x0066C4E1 6735073
67901 25 0x00676622 6776354
67902 25 0x004FB1F4 5222900
67903 25 0x00061849 399433
67904 25 0x001DB505 1946885
67905 25 0x0068587D 6838397
67906 25 0x004F2824 5187620
67907 25 0x0005FFAD 393133
67908 25 0x00063122 405794
67909 25 0x00AEBF50 11452240
67910 25 0x0068E3ED 6874093
67911 25 0x00675D32 6774066
67912 25 0x0005F151 389457
67913 25 0x00978F28 9932584
67914 25 0x0005E2CD 385741
67915 25 0x004EA769 5154665
67916 25 0x001DBEC4 1949380
67917 25 0x001E746D 1995885
67918 25 0x004E0575 5113205
67919 25 0x004F9ED0 5218000
67920 25 0x00E18662 14780002
67921 25 0x004EF679 5174905
67922 25 0x00508274 5276276
67923 25 0x003706BA 3606202
67924 25 0x003681A8 3572136
67925 25 0x00680F3A 6819642
67926 25 0x0067D29A 6804122
67927 25 0x001EAFB2 2011058
67928 25 0x00990B65 10029925
67929 25 0x0066FE81 6749825
67930 25 0x0097FB94 9960340
67931 25 0x001E4369 1983337
67932 25 0x004F8A90 5212816
67933 25 0x004F58E4 5200100
67934 25 0x001E6B1A 1993498
67935 25 0x006626A0 6694560
67936 25 0x0005FFE9 393193
67937 25 0x001E6A8A 1993354
67938 25 0x0066927D 6722173
67939 25 0x00376EC5 3632837
67940 25 0x0036A054 3579988
67941 25 0x0005BCBA 375994
67942 25 0x001E1DEA 1973738
67943 25 0x018CC1BA 26001850
67944 25 0x0005F5E1 390625
67945 25 0x006717DA 6756314
67946 25 0x0036A010 3579920
67947 25 0x000636C8 407240
67948 25 0x0006099D 395677
67949 25 0x001E3451 1979473
67950 25 0x001E8328 1999656
67951 25 0x001F953A 2069818
67952 25 0x001E96E9 2004713
67953 25 0x017295B4 24286644
67954 25 0x001E4CED 1985773
67955 25 0x00F97AEA 16349930
67956 25 0x00069685 431749
67957 25 0x001E11E9 1970665
67958 25 0x001E4871 1984625
67959 25 0x004F1DB9 5184953
67960 25 0x004D8FF9 5083129
67961 25 0x00666144 6709572
67962 25 0x0006310A 405770
67963 25 0x001DEFA4 1961892
67964 25 0x00AFE21D 11526685
67965 25 0x00E2A001 14852097
67966 25 0x001E57BD 1988541
67967 25 0x00AEFA24 11467300
67968 25 0x0005CA44 379460
67969 25 0x0005FB54 392020
67970 25 0x001CC801 1886209
67971 25 0x01B9483A 28919866
67972 25 0x00364784 3557252
67973 25 0x00066064 417892
67974 25 0x00061D41 400705
67975 25 0x00060EA4 396964
67976 25 0x01104CA9 17845417
67977 25 0x0098DA42 10017346
67978 25 0x00064F0D 413453
67979 25 0x001E6112 1990930
67980 25 0x0068C072 6865010
67981 25 0x00060BEA 396266
67982 25 0x001DCD6A 1953130
67983 25 0x0035C549 3523913
67984 25 0x00B298B9 11704505
67985 25 0x006A52F2 6968050
67986 25 0x004CC3FA 5030906
67987 25 0x009A387A 10107002
67988 25 0x004F0EDA 5181146
67989 25 0x00345661 3429985
67990 25 0x00E33500 14890240
67991 25 0x001F74E4 2061540
67992 25 0x001E528D 1987213
67993 25 0x0005E2E2 385762
67994 25 0x0006316D 405869
67995 25 0x003664A9 3564713
67996 25 0x00978062 9928802
67997 25 0x004FC0E1 5226721
67998 25 0x001F54DD 2053341
67999 25 0x00678914 6785300
68000 25 0x0037F56A 3667306
68001 25 0x012701F2 19333618
68002 25 0x001EB03A 2011194
68003 25 0x00500639 5244473
68004 25 0x004E71B5 5140917
68005 25 0x000659DD 416221
68006 25 0x00064A68 412264
68007 25 0x004EE7BA 5171130
68008 25 0x004ECEC9 5164745
68009 25 0x006779D2 6781394
68010 25 0x00990C41 10030145
68011 25 0x001E4D41 1985857
68012 25 0x00B0EC09 11594761
68013 25 0x001E8E24 2002468
68014 25 0x004F4F1D 5197597
68015 25 0x004E5F51 5136209
68016 25 0x001E39B9 1980857
68017 25 0x00672AD2 6761170
68018 25 0x009736B4 9909940
68019 25 0x001E9222 2003490
68020 25 0x001E2AB4 1977012
68021 25 0x001E3EC5 1982149
68022 25 0x0098280A 9971722
68023 25 0x0067B041 6795329
68024 25 0x001EB009 2011145
68025 25 0x001E5BB1 1989553
68026 25 0x0140FAE9 21035753
68027 25 0x004EF648 5174856
68028 25 0x0005F5FA 390650
68029 25 0x00063844 407620
68030 25 0x009814B2 9966770
68031 25 0x00677EA8 6782632
68032 25 0x00E0B702 14726914
68033 25 0x00060554 394580
68034 25 0x0036AE0A 3583498
68035 25 0x001E2F71 1978225
68036 25 0x004E93B9 5149625
68037 25 0x0066975D 6723421
68038 25 0x001E745A 1995866
68039 25 0x004F4561 5195105
68040 25 0x001EAAC8 2009800
68041 25 0x00668D62 6720866
68042 25 0x001EAFA9 2011049
68043 25 0x003646A8 3557032
68044 25 0x0005EC85 388229
68045 25 0x009678C2 9861314
68046 25 0x00B17195 11628949
68047 25 0x01739FD4 24354772
68048 25 0x00063B65 408421
68049 25 0x001E2632 1975858
68050 25 0x00968DA9 9866665
68051 25 0x001DEFA0 1961888
68052 25 0x0066A020 6725664
68053 25 0x0036FAF4 3603188
68054 25 0x001E9721 2004769
68055 25 0x004F3B4D 5192525
68056 25 0x001EBEC1 2014913
68057 25 0x004E40CD 5128397
68058 25 0x001F0E41 2035265
68059 25 0x004F2292 5186194
68060 25 0x00B1A321 11641633
68061 25 0x00507389 5272457
68062 25 0x001E3A19 1980953
68063 25 0x0035E202 3531266
68064 25 0x00063F01 409345
68065 25 0x001E7451 1995857
68066 25 0x004E2CC5 5123269
68067 25 0x00B25055 11685973
68068 25 0x0096D4D0 9884880
68069 25 0x004DD49A 5100698
68070 25 0x001E9709 2004745
68071 25 0x000673CD 422861
68072 25 0x004F8569 5211497
68073 25 0x001DA6AA 1943210
68074 25 0x006645BD 6702525
68075 25 0x009709E8 9898472
68076 25 0x0051040D 5309453
68077 25 0x0065E1D4 6676948
68078 25 0x001F401A 2048026
68079 25 0x00685D41 6839617
68080 25 0x0005E5ED 386541
68081 25 0x00647165 6582629
68082 25 0x0054F105 5566725
68083 25 0x0145D3A1 21353377
68084 25 0x004D3C24 5061668
68085 25 0x00063794 407444
68086 25 0x004DFE12 5111314
68087 25 0x002157F1 2185201
68088 25 0x011331E5 18035173
68089 25 0x001F7E49 2063945
68090 25 0x0006B58A 439690
68091 25 0x00501FF4 5251060
68092 25 0x0037897A 3639674
68093 25 0x004D02C1 5046977
68094 25 0x001FF05D 2093149
68095 25 0x00201409 2102281
68096 25 0x00067A75 424565
68097 25 0x01107EDD 17858269
68098 25 0x009B9ECA 10198730
68099 25 0x003515AA 3478954
68100 25 0x001F1C51 2038865
68101 25 0x009B1499 10163353
68102 25 0x001D0519 1901849
68103 25 0x00209CF9 2137337
68104 25 0x004ED8B2 5167282
68105 25 0x004E5951 5134673
68106 25 0x003690C2 3576002
68107 25 0x00200051 2097233
68108 25 0x001E2968 1976680
68109 25 0x00E1CB5D 14797661
68110 25 0x00204E99 2117273
68111 25 0x00B1DE31 11656753
68112 25 0x000613FA 398330
68113 25 0x001E1784 1972100
68114 25 0x0005FFFA 393210
68115 25 0x001D6D4D 1928525
68116 25 0x0067BB48 6798152
68117 25 0x004FD4D0 5231824
68118 25 0x02077AD1 34044625
68119 25 0x001FD168 2085224
68120 25 0x0005E6F1 386801
68121 25 0x00660010 6684688
68122 25 0x006C9D21 7118113
68123 25 0x00E269ED 14838253
68124 25 0x004C6C0D 5008397
68125 25 0x00066395 418709
68126 25 0x0005FAF5 391925
68127 25 0x0006331A 406298
68128 25 0x001E2F5D 1978205
68129 25 0x001F3B0A 2046730
68130 25 0x00059A85 367237
68131 25 0x00674861 6768737
68132 25 0x000526A2 337570
68133 25 0x0097FC54 9960532
68134 25 0x00524C9D 5393565
68135 25 0x006743A8 6767528
68136 25 0x00373279 3617401
68137 25 0x011191B5 17928629
68138 25 0x001D0BD2 1903570
68139 25 0x001F3731 2045745
68140 25 0x004F90CA 5214410
68141 25 0x001D0359 1901401
68142 25 0x0005C58A 378250
68143 25 0x001ED2B9 2020025
68144 25 0x004FC620 5228064
68145 25 0x00AFFEFA 11534074
68146 25 0x004F5DD5 5201365
68147 25 0x00982CE5 9972965
68148 25 0x000640E1 409825
68149 25 0x001DE5E8 1959400
68150 25 0x004E1DE9 5119465
68151 25 0x006731FD 6763005
68152 25 0x001ECD6A 2018666
68153 25 0x001E268D 1975949
68154 25 0x00375FFA 3629050
68155 25 0x0097B694 9942676
68156 25 0x004F552D 5199149
68157 25 0x0005F605 390661
68158 25 0x00DF2D6A 14626154
68159 25 0x00B10E4D 11603533
68160 25 0x001EFF3A 2031418
68161 25 0x00E08AD1 14715601
68162 25 0x004E4528 5129512
68163 25 0x001E9BDD 2005981
68164 25 0x003734D4 3618004
68165 25 0x001F2C0D 2042893
68166 25 0x00980F84 9965444
68167 25 0x004ECA5A 5163610
68168 25 0x0036F7ED 3602413
68169 25 0x00061D55 400725
68170 25 0x00668401 6718465
68171 25 0x0067B4FD 6796541
68172 25 0x0035B3F4 3519476
68173 25 0x001E7AD5 1997525
68174 25 0x004DE84D 5105741
68175 25 0x0142F709 21165833
68176 25 0x004F4584 5195140
68177 25 0x00696474 6906996
68178 25 0x001F22D4 2040532
68179 25 0x001EEC6A 2026602
68180 25 0x0097CA68 9947752
68181 25 0x0005E2F9 385785
68182 25 0x000604F4 394484
68183 25 0x0036BD4D 3587405
68184 25 0x001E2A74 1976948
68185 25 0x004F22A1 5186209
68186 25 0x00360C08 3542024
68187 25 0x0005DE39 384569
68188 25 0x00987722 9991970
68189 25 0x001E4D02 1985794
68190 25 0x001EC382 2016130
68191 25 0x0095E4DD 9823453
68192 25 0x00377E6D 3636845
68193 25 0x004E7F42 5144386
68194 25 0x0035E03A 3530810
68195 25 0x004EA27A 5153402
68196 25 0x00AFD782 11523970
68197 25 0x0005EC22 388130
68198 25 0x001E4349 1983305
68199 25 0x004E58D9 5134553
68200 25 0x000613CA 398282
68201 25 0x00B06BD2 11561938
68202 25 0x00979979 9935225
68203 25 0x001E2591 1975697
68204 25 0x0005FFC2 393154
68205 25 0x00060A09 395785
68206 25 0x001E7945 1997125
68207 25 0x001E258D 1975693
68208 25 0x00375FE1 3629025
68209 25 0x00061DF5 400885
68210 25 0x0097E2E9 9954025
68211 25 0x00B0F59D 11597213
68212 25 0x00AF6B3A 11496250
68213 25 0x00364688 3557000
68214 25 0x000636E5 407269
68215 25 0x00981AA8 9968296
68216 25 0x00991F0D 10034957
68217 25 0x00664EA0 6704800
68218 25 0x00362C20 3550240
68219 25 0x00677510 6780176
68220 25 0x004FCBE2 5229538
68221 25 0x0067E685 6809221
68222 25 0x006880D5 6848725
68223 25 0x0066F53D 6747453
68224 25 0x006645C8 6702536
68225 25 0x001E52D0 1987280
68226 25 0x0005E3F9 386041
68227 25 0x001E9728 2004776
68228 25 0x00376EE8 3632872
68229 25 0x00673F59 6766425
68230 25 0x001E7451 1995857
68231 25 0x0006367D 407165
68232 25 0x004F1434 5182516
68233 25 0x001DE714 1959700
68234 25 0x01127EE4 17989348
68235 25 0x006739B4 6764980
68236 25 0x0067DC8D 6806669
68237 25 0x0036CBA2 3591074
68238 25 0x0097806A 9928810
68239 25 0x00064051 409681
68240 25 0x001E96E8 2004712
68241 25 0x00063B11 408337
68242 25 0x001E7AD5 1997525
68243 25 0x00064F49 413513
68244 25 0x00996482 10052738
68245 25 0x001EA125 2007333
68246 25 0x00676BC8 6777800
68247 25 0x00988ABA 9996986
68248 25 0x0005B2C2 373442
